Sample Name,Measurement Date and Time,Temperature (°C),Diffusion Coefficient (µ²/s),Viscosity (cP),Z-Average (d.nm),PdI,Attenuator,Sizes[1] (d.nm),Sizes[2] (d.nm),Sizes[3] (d.nm),Sizes[4] (d.nm),Sizes[5] (d.nm),Sizes[6] (d.nm),Sizes[7] (d.nm),Sizes[8] (d.nm),Sizes[9] (d.nm),Sizes[10] (d.nm),Sizes[11] (d.nm),Sizes[12] (d.nm),Sizes[13] (d.nm),Sizes[14] (d.nm),Sizes[15] (d.nm),Sizes[16] (d.nm),Sizes[17] (d.nm),Sizes[18] (d.nm),Sizes[19] (d.nm),Sizes[20] (d.nm),Sizes[21] (d.nm),Sizes[22] (d.nm),Sizes[23] (d.nm),Sizes[24] (d.nm),Sizes[25] (d.nm),Sizes[26] (d.nm),Sizes[27] (d.nm),Sizes[28] (d.nm),Sizes[29] (d.nm),Sizes[30] (d.nm),Sizes[31] (d.nm),Sizes[32] (d.nm),Sizes[33] (d.nm),Sizes[34] (d.nm),Sizes[35] (d.nm),Sizes[36] (d.nm),Sizes[37] (d.nm),Sizes[38] (d.nm),Sizes[39] (d.nm),Sizes[40] (d.nm),Sizes[41] (d.nm),Sizes[42] (d.nm),Sizes[43] (d.nm),Sizes[44] (d.nm),Sizes[45] (d.nm),Sizes[46] (d.nm),Sizes[47] (d.nm),Sizes[48] (d.nm),Sizes[49] (d.nm),Sizes[50] (d.nm),Sizes[51] (d.nm),Sizes[52] (d.nm),Sizes[53] (d.nm),Sizes[54] (d.nm),Sizes[55] (d.nm),Sizes[56] (d.nm),Sizes[57] (d.nm),Sizes[58] (d.nm),Sizes[59] (d.nm),Sizes[60] (d.nm),Sizes[61] (d.nm),Sizes[62] (d.nm),Sizes[63] (d.nm),Sizes[64] (d.nm),Sizes[65] (d.nm),Sizes[66] (d.nm),Sizes[67] (d.nm),Sizes[68] (d.nm),Sizes[69] (d.nm),Sizes[70] (d.nm),Intensities[1] (Percent),Intensities[2] (Percent),Intensities[3] (Percent),Intensities[4] (Percent),Intensities[5] (Percent),Intensities[6] (Percent),Intensities[7] (Percent),Intensities[8] (Percent),Intensities[9] (Percent),Intensities[10] (Percent),Intensities[11] (Percent),Intensities[12] (Percent),Intensities[13] (Percent),Intensities[14] (Percent),Intensities[15] (Percent),Intensities[16] (Percent),Intensities[17] (Percent),Intensities[18] (Percent),Intensities[19] (Percent),Intensities[20] (Percent),Intensities[21] (Percent),Intensities[22] (Percent),Intensities[23] (Percent),Intensities[24] (Percent),Intensities[25] (Percent),Intensities[26] (Percent),Intensities[27] (Percent),Intensities[28] (Percent),Intensities[29] (Percent),Intensities[30] (Percent),Intensities[31] (Percent),Intensities[32] (Percent),Intensities[33] (Percent),Intensities[34] (Percent),Intensities[35] (Percent),Intensities[36] (Percent),Intensities[37] (Percent),Intensities[38] (Percent),Intensities[39] (Percent),Intensities[40] (Percent),Intensities[41] (Percent),Intensities[42] (Percent),Intensities[43] (Percent),Intensities[44] (Percent),Intensities[45] (Percent),Intensities[46] (Percent),Intensities[47] (Percent),Intensities[48] (Percent),Intensities[49] (Percent),Intensities[50] (Percent),Intensities[51] (Percent),Intensities[52] (Percent),Intensities[53] (Percent),Intensities[54] (Percent),Intensities[55] (Percent),Intensities[56] (Percent),Intensities[57] (Percent),Intensities[58] (Percent),Intensities[59] (Percent),Intensities[60] (Percent),Intensities[61] (Percent),Intensities[62] (Percent),Intensities[63] (Percent),Intensities[64] (Percent),Intensities[65] (Percent),Intensities[66] (Percent),Intensities[67] (Percent),Intensities[68] (Percent),Intensities[69] (Percent),Intensities[70] (Percent)
10_14_20 (1A02 #1) 2,Friday, June 18, 2021 6:04:01 PM,20.6,0.213,2.0780,974.3,0.180,7,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,2.1,3.8,6.0,8.4,10.5,12.1,12.8,12.4,10.9,8.7,6.0,3.4,1.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_14_20 (1A02 #1) 3,Friday, June 18, 2021 6:07:17 PM,20.5,0.203,2.0780,1020,0.248,7,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,7.5,11.2,13.8,14.7,13.9,11.7,8.7,5.4,2.7,0.9,0.0,0.0,0.2,0.7,1.5,2.4,0.0,0.0,0.0,0.0
10_14_20 (1A02 #2) 1,Friday, June 18, 2021 6:15:30 PM,20.6,0.195,2.0780,1061,0.224,7,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,3.3,5.7,8.1,10.1,11.3,11.6,11.1,10.0,8.3,6.5,4.7,3.2,1.9,1.1,0.6,0.4,0.4,0.0,0.0,0.0,0.0
10_14_20 (1A02 #2) 2,Friday, June 18, 2021 6:18:46 PM,20.5,0.191,2.0780,1082,0.272,7,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,1.7,1.3,0.5,0.0,0.0,0.5,2.7,6.6,11.0,14.7,16.4,15.7,12.8,8.6,4.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_14_20 (1A02 #2) 3,Friday, June 18, 2021 6:22:03 PM,20.6,0.191,2.0780,1082,0.276,7,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.8,4.3,7.3,9.9,11.7,12.3,11.8,10.2,8.1,5.8,3.7,2.1,1.1,0.8,1.1,1.8,2.6,3.2,0.0,0.0,0.0,0.0
10_14_20 (1A02 #3) 1,Friday, June 18, 2021 6:30:16 PM,20.6,0.181,2.0780,1142,0.273,7,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,2.7,3.6,4.0,4.1,4.2,4.7,5.5,6.7,8.1,9.2,9.8,9.7,8.8,7.1,5.1,3.0,1.3,0.3,0.0,0.0,0.0,0.0,0.0
10_14_20 (1A02 #3) 2,Friday, June 18, 2021 6:33:32 PM,20.6,0.166,2.0780,1247,0.300,7,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,3.2,4.0,3.8,3.0,2.2,2.1,2.9,4.7,7.0,9.3,11.0,11.6,11.0,9.3,6.7,4.0,1.7,0.4,0.0,0.0,0.0,0.0,0.0
10_14_20 (1A02 #3) 3,Friday, June 18, 2021 6:36:48 PM,20.6,0.169,2.0780,1228,0.298,7,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,2.2,1.7,0.7,0.0,0.0,0.5,2.3,5.5,9.4,12.8,14.9,15.0,13.1,9.8,6.0,2.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_14_20 (1A03 #1) 1,Friday, June 18, 2021 6:47:29 PM,20.6,1.20,2.0780,173.1,0.658,11,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,1.0,1.3,1.7,2.1,2.2,2.0,1.4,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,1.7,2.7,3.8,4.9,5.9,6.6,7.2,7.4,7.3,7.0,6.4,5.6,4.8,3.8,2.9,2.0,1.3,0.7,0.3,0.1,0.0,0.0,0.1,0.2,0.4,0.6,0.7,0.8,0.9,0.0,0.0,0.0,0.0
10_14_20 (1A03 #1) 2,Friday, June 18, 2021 6:50:45 PM,20.6,1.07,2.0780,193.8,0.601,11,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.5,2.8,4.2,5.5,6.6,7.4,7.8,7.8,7.6,7.1,6.4,5.6,4.8,4.0,3.3,2.7,2.1,1.7,1.4,1.1,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.7,0.0,0.0,0.0,0.0
10_14_20 (1A03 #1) 3,Friday, June 18, 2021 6:54:01 PM,20.6,0.889,2.0780,232.8,0.563,11,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,1.8,1.8,1.5,1.1,0.7,0.5,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.5,0.5,0.5,0.7,1.0,1.6,2.4,3.5,4.8,6.1,7.2,8.1,8.7,8.8,8.4,7.6,6.5,5.2,3.8,2.5,1.4,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_14_20 (1A03 #2) 1,Friday, June 18, 2021 7:02:15 PM,20.5,0.399,2.0780,519.5,0.336,10,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3,1.7,1.5,0.7,0.1,0.2,1.5,4.0,7.3,10.6,13.1,14.3,13.7,11.6,8.4,4.9,2.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7,0.0,0.0,0.0,0.0
10_14_20 (1A03 #2) 2,Friday, June 18, 2021 7:05:31 PM,20.6,0.479,2.0780,432.0,0.577,10,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.9,0.8,0.5,0.2,0.4,1.4,3.0,5.2,7.5,9.4,10.6,11.0,10.4,9.1,7.3,5.4,3.6,2.1,1.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.2,1.1,2.7,4.6,0.0,0.0,0.0,0.0
10_14_20 (1A03 #2) 3,Friday, June 18, 2021 7:08:47 PM,20.6,0.440,2.0780,471.1,0.527,10,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.7,8.5,13.8,17.8,19.0,16.9,12.0,6.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_14_20 (1A03 #3) 1,Friday, June 18, 2021 7:17:03 PM,20.5,0.730,2.0780,283.8,0.287,11,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,4.6,7.6,10.2,11.9,12.4,11.7,10.1,7.9,5.5,3.4,1.7,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7,1.1,1.6,1.9,2.2,2.2,0.0,0.0,0.0,0.0
10_14_20 (1A03 #3) 2,Friday, June 18, 2021 7:20:19 PM,20.6,0.540,2.0780,383.6,0.254,11,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.2,0.2,0.3,0.7,1.5,2.5,3.8,5.1,6.5,7.7,8.5,9.1,9.2,8.9,8.2,7.3,6.1,4.9,3.6,2.5,1.6,0.9,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_14_20 (1A03 #3) 3,Friday, June 18, 2021 7:23:36 PM,20.6,0.527,2.0780,393.2,0.308,11,0.4000,0.4632,0.5365,0.6213,0.7195,0.8332,0.9649,1.117,1.294,1.499,1.736,2.010,2.328,2.696,3.122,3.615,4.187,4.849,5.615,6.503,7.531,8.721,10.10,11.70,13.54,15.69,18.17,21.04,24.36,28.21,32.67,37.84,43.82,50.75,58.77,68.06,78.82,91.28,105.7,122.4,141.8,164.2,190.1,220.2,255.0,295.3,342.0,396.1,458.7,531.2,615.1,712.4,825.0,955.4,1106,1281,1484,1718,1990,2305,2669,3091,3580,4145,4801,5560,6439,7456,8635,1.000e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,2.9,5.5,8.2,10.5,12.1,12.5,11.9,10.3,8.0,5.5,3.2,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,1.3,1.9,2.3,0.0,0.0,0.0,0.0
